"business_name","business_address","business_city","business_state","business_zip","contact_name","primary_phone","email_address","major_field_of_operation","commodity_code_description"
"CHAMMINGS ELECTRIC, INC. (AKA) CHAMMINGS ELECTRIC, INC.","271 W. ELMER RD","VINELAND","NJ","8360","MICHAEL PATANE","(856)691-0653","OFFICE@CHAMMINGSELECTRIC.COM","ELECTRICAL CONTRACTOR - COMMERICAL AND INDUSTRIAL","ELECTRICAL CABLE AND WIRE, NOT ELECTRONIC  |  ELECTRICAL"
"CENTRAL JERSEY LANDSCAPING INC.","523A CHESTERFIELD ARNEYTOWN RD","CHESTERFIELD","NJ","8515","RICHARD FREEMAN","(609)298-2450","AWILDA_CJL@VERIZON.NET","CENTRAL JERSEY LANDSCAPING, INC'S OPERATIONS CONSIST PRIMARILY OF LANDSCAPE CONSTRUCTION WORK AND SEASONAL SNOW REMOVAL SERVICES.","MAINTENANCE AND REPAIR, INDUSTRIAL BUILDING  |  MAINTENANCE AND REPAIR, NON-RESIDENTIAL BUILDING  |  MAINTENANCE AND REPAIR, RESIDENTIAL BUILDINGS, INCLUDING SINGLE FAMILY HOMES AND APARTMENTS  |  MAINTENANCE AND REPAIR, COMMERCIAL AND INSTITUTIONAL BUILDING  |  MAINTENANCE AND REPAIR, AGRICULTURAL BUILDING  |  MAINTENANCE AND REPAIR, EDUCATIONAL BUILDING  |  MAINTENANCE AND REPAIR, MEDICAL BUILDING  |  ROADSIDE, GROUNDS, RECREATIONAL AND PARK AREA SERVICES  |  EROSION CONTROL SERVICES  |  LANDSCAPING, INCLUDING DESIGN, FERTILIZING, PLANTING, ETC., NOT GROUNDS MAINTENANCE OR TREE TRIMMING SERVICES"
"LAND DIMENSIONS ENGINEERING CORP.","1 HIGH STREET EAST","GLASSBORO","NJ","8028","ANDREW HOGG, P.E.","(856)307-7800","ANDREW@LANDDIMENSIONS.COM","LAND USE PLANNING & CIVIL ENGINEERING DESIGN FOR PROJECT ENTITLEMENTS THROUGHOUT THE DELAWARE VALLEY REGION.","FERTILIZER APPLICATORS AND FITTINGS: LIQUID AND GAS  |  PROCESSING MACHINERY AND EQUIPMENT AGRICULTURAL ENVIRONMENTAL: ANEROBIC DIGESTERS, WASTE TO ENERGY  |  AGRICULTURAL EQUIPMENT AND IMPLEMENT PARTS  |  FERTILIZER DISTRIBUTOR PARTS  |  CIVIL ENGINEERING & MATERIALS TESTING EQUIPMENT  |  INTERIOR DESIGN, DECORATING, SPACE PLANNING, EXHIBITS AND DISPLAYS  |  LAND DEVELOPMENT AND PLANNING, ARCHITECTURAL SERVICES  |  ENGINEERING SERVICES, NON-LICENSED (NOT OTHERWISE CLASSIFIED), INCLUDING CONSULTING  |  ENERGY CONSERVATION SERVICES, INCLUDING AUDITS  |  C.I.P., LAND SURVEYING SERVICES  |  CLEARING AND GRUBBING SERVICES  |  CONSTRUCTION SERVICES, HAZARDOUS WASTE, INCLUDING SITE MANAGEMENT  |  ELECTRICAL  |  CONSULTING SERVICES  |  ENERGY CONSERVATION CONSULTING  |  ENGINEERING CONSULTING  (INACTIVE, PLEASE SEE COMMODITY CODE 907-40 EFFECTIVE JANUARY 1, 2016)  |  ENVIRONMENTAL CONSULTING  |  FEASIBILITY STUDIES, CONSULTING  |  FINANCE AND ECONOMICS CONSULTING  |  LAKES, RIVERS, AND OTHER WATERWAY MANAGEMENT CONSULTING  |  LANDSCAPING CONSULTING  |  LEGAL CONSULTING  |  QUALITY ASSURANCE AND CONTROL CONSULTING  |  REAL ESTATE AND LAND CONSULTING, INCLUDING LAND SURVEY CONSULTING AND LAND DEVELOPERS  |  URBAN PLANNING CONSULTING  |  THIRD-PARTY DEVELOPMENT-BUILD/OWN/OPERATE (ENERGY)  |  ENGINEERING SERVICES, PROFESSIONAL  |  AIR CONDITIONING ,HEATING AND VENTILATING ENGINEERING  |  CIVIL ENGINEERING  |  DAM ENGINEERING  |  DRAINAGE ENGINEERING  |  ELECTRICAL ENGINEERING, INCLUDING COGENERATION DESIGN SERVICES  |  ENGINEER SERVICES, PROFESSIONAL (INACTIVE, EFFECTIVE JANUARY 1, 2016)  |  ENVIRONMENTAL ENGINEERING  |  ENGINEERING SERVICES (NOT OTHERWISE CLASSIFIED)  |  FACILITIES DESIGN ENGINEERING  |  HIGHWAYS, STREETS, AIRPORT PAY-PARKING LOTS ENGINEERING  |  HAZARDOUS WASTE ENGINEERING SERVICES, INCLUDING REMEDIAL INVESTIGATIONS AND FEASIBILITY STUDIES FOR WASTE SITES  |  IRRIGATION; DRAINAGE; FLOOD CONTROL ENGINEERING  |  LAND DEVELOPMENT AND PLANNING ENGINEERING  |  MUNICIPAL ENGINEERING  |  POLLUTION CONTROL ENGINEERING  |  SANITARY ENGINEERING  |  SURVEYOR SERVICES, LAND  |  UTILITIES, GAS, STEAM, ELECTRIC ENGINEERING  |  WATER SUPPLY, TREATMENT, AND DISTRIBUTION ENGINEERING  |  ENVIRONMENTAL AND ECOLOGICAL SERVICES  |  AIR POLLUTION CONTROL SERVICES, INCLUDING DATA COLLECTION RESEARCH AND DEVELOPMENT, ETC.  |  HAZARDOUS MATERIAL AND WASTE SERVICES, INCLUDING EMERGENCY RESPONSE AND NUCLEAR WASTES  |  IMPACT STUDIES, ENVIRONMENTAL  |  REMEDIATION SERVICES, ENVIRONMENTAL, INCLUDING REHABILITATION SERVICES HAZARDOUS WASTE AND MOLD REMEDIATION  |  SUBSURFACE TESTING, ENVIRONMENTAL  |  TESTING AND MONITORING SERVICES, AIR, GAS, AND WATER  |  WATER POLLUTION SERVICES  |  INSURANCE AND INSURANCE SERVICES (NOT OTHERWISE CLASSIFIED)  |  PROJECT MANAGEMENT SERVICES  |  UTILITY MANAGEMENT SERVICES  |  ENERGY COMPREHENSIVE PERFORMANCE SERVICES, COMPLETE CONSERVATION PROGRAM (INACTIVE, PLEASE SEE COMMODITY CODE 918-41 EFFECTIVE JANUARY 1, 2016)  |  ENVIRONMENTAL IMPACT STUDIES  (INACTIVE, PLEASE SEE COMMODITY CODE 918-43 EFFECTIVE JANUARY 1, 2016)  |  LABORATORY AND FIELD TESTING SERVICES, INCLUDING HAZARDOUS WASTE, (NOT OTHERWISE CLASSIFIED)  |  LEGAL SERVICES INCLUDING DEPOSITIONS AND EXPERT WITNESS TESTIMONY  |  PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED)  |  WELL SERVICES, INCLUDING OIL, GAS, AND WATER): DRILLING, PLUGGING, CONSULTING, MAINTENANCE, REPAIR, ETC.  |  TRAFFIC STUDIES AND ANALYSIS SERVICES  |  WATER SUPPLY ANALYSIS, INFRASTRUCTURE ANALYSIS, WATER QUALITY ANALYSIS, AND LONG TERM PLANNING  |  WASTEWATER TREATMENT PLANT, OPERATIONS, AND TESTING  |  WATER AND WASTEWATER TREATMENT SERVICES  |  WATER SAMPLING AND ANALYSIS SERVICES  |  SECURITY SERVICES, HAZARDOUS WASTE SITE"
"BOB DRAYTON, INC. (AKA) MR BOB PORTABLE TOILETS","151 BIG HILL ROAD","SOUTHAMPTON","NJ","8088","ROBERT DRAYTON LLL","(609)859-3629","CUSTOMERSERVICE@MRBOBS.COM","PORTABLE TOILET RENTAL AND SERVICE.  RESIDENTIAL AND COMMERICAL SEPTIC PUMPING. ROLL-OFF CONTAINER RENTAL.","AGRICULTURAL CROPS AND GRAINS, PURCHASED LOCALLY  |  PORTABLE TOILETS  |  SEPTIC TANKS, GREASE TRAPS, AND WATER TROUGHS  |  SEPTIC TANKS AND CESSPOOLS, OTHER THAN CONCRETE  |  SEPTIC TANK MAINTENANCE AND REPAIR SERVICES, INCLUDING ABSORPTION AND LEACH FIELD CONSTRUCTION  |  TOILETS, PORTABLE, MAINTENANCE AND REPAIR, INCLUDING SERVICING  |  TOILETS, PORTABLE, RENTAL OR LEASE"
"LEHIGH UTILITY ASSOCIATES (AKA) LUA","1300 MARKET AVE","SOUTH PLAINFIELD","NJ","7080","FRANK BUTRICO","(908)561-5252","FBUTRICO@LEHIGHUTILITY.COM","STEEL FABRICATION","MILLS, IRON AND STEEL  |  METAL, PAPER, AND PLASTIC STENCILS AND STENCILING DEVICES"
"JOSEPH DEFINO TRUCKING COMPANY, INCORPORATED (AKA) DBA: DEFINO CONTRACTING COMPANY","28 INDUSTRIAL DRIVE","CLIFFWOOD BEACH","NJ","7735","MARIE MAZZARELLA","(732)566-4255","MARIE@DEFINOCONTRACTING.COM","HIGHWAY STREET AND BRIDGE CONSTRUCTION","HARDWARE, PIPE INSULATION: BANDS, CLIPS, AND WIRES  |  ROAD AND HIGHWAY EQUIPMENT (EXCEPT EQUIPMENT IN CLASSES 755 AND 760)  |  ATHLETIC FACILITY MAINTENANCE AND REPAIR  |  CONSTRUCTION, BRIDGE AND DRAWBRIDGE, INCLUDING RECONSTRUCTION AND REHABILITATION  |  CONSTRUCTION, CURB AND GUTTER, INCLUDING MAINTENANCE, REPAIR, AND REMOVAL SERVICES  |  CONSTRUCTION, HIGHWAY AND ROAD  |  CONSTRUCTION, PARKING LOT AND ALLEY  |  CONSTRUCTION, PIPE CULVERT  |  CONSTRUCTION, PIPELINE, INCLUDING AERIAL CROSSINGS  |  CONSTRUCTION, SEWER AND STORM DRAIN  |  CONSTRUCTION, SIDEWALK AND DRIVEWAY, INCLUDING PEDESTRIAN AND HANDICAP RAMPS  |  CONSTRUCTION, STREETS, MAJOR AND RESIDENTIAL, INCLUDING RECONSTRUCTION  |  CONSTRUCTION, UTILITY AND UNDERGROUND PROJECTS  |  MAINTENANCE AND REPAIR, BRIDGES  |  MAINTENANCE AND REPAIR, HIGHWAY AND ROADS, INCLUDING REMOVAL OF ASPHALT, CONCRETE, BITUMENS, ETC.  |  MAINTENANCE AND REPAIR, PARKING LOT AND ALLEY  |  MAINTENANCE AND REPAIR, PIPE CULVERT  |  MAINTENANCE AND REPAIR, PIPELINE, INCLUDING  REMOVAL AND RELOCATION  |  MAINTENANCE AND REPAIR, SEWER AND STORM DRAIN, INCLUDING REMOVAL  |  MAINTENANCE AND REPAIR, SIDEWALK AND DRIVEWAY, INCLUDING REMOVAL  |  MAINTENANCE AND REPAIR, STREETS, MAJOR AND RESIDENTIAL  |  MAINTENANCE AND REPAIR, WATER SYSTEM, MAIN AND SERVICE LINE  |  PAVING AND RESURFACING, HIGHWAY AND ROAD  |  PAVING AND RESURFACING, STREETS, MAJOR AND RESIDENTIAL  |  UTILITY SERVICES, ELECTRIC, GAS, WATER  |  ROAD AND HIGHWAY EQUIPMENT RENTAL OR LEASE, (NOT OTHERWISE CLASSIFIED)  |  GRADING, PARKING LOTS, ETC., NOT ROAD BUILDING"
"ALLIED FIRE AND SAFETY EQUIPMENT COMPANY, INC.","517 GREEN GROVE RD","NEPTUNE","NJ","7753","MICHAEL JACKSTADT","(732)922-3399","MIKEJ@ALLIEDFIRESAFETY.COM","DESIGN, INSTALLATION, SERVICE AND REPAIR OF FIRE SPRINKLERS, FIRE SUPPRESSION SYSTEMS, FIRE ALARMS, FIRE EXTINGUISHERS & CLEAN AGENT SYSTEMS.","FIRE PROTECTION EQUIPMENT AND SUPPLIES  |  FIRE ALARM SYSTEMS, POWER SIRENS, AND CONTROLS  |  FIRE DETECTING EQUIPMENT  |  FIRE EXTINGUISHERS, RECHARGERS, AND PARTS  |  FIRE EXTINGUISHER SYSTEMS, COMPLETE, ALL TYPES (SEE ITEM 28 FOR INDIVIDUAL EXTINGUISHERS)  |  SMOKE DETECTING EQUIPMENT, INCLUDING SMOKE ALARMS  |  SPRINKLER HEADS AND SYSTEMS  |  FIRE PROTECTION ENGINEERING  |  FIRE PROTECTION EQUIPMENT AND SYSTEMS INCLUDING FIRE HYDRANTS, FIRE SPRINKLER SYSTEMS, SMOKE DETECTORS, JAWS OF LIFE, FIRE PROTECTION MATERIAL TREATMENT, FIRESTOP AND FIRE BARRIERS, ETC.INSPECTION, MAINTENANCE AND REPAIR  |  ALARM SERVICES  |  FIRE ALARM AND SAFETY SERVICES, INCLUDING INSTALLATION OF EQUIPMENT  |  INSTALLATION OF SECURITY AND ALARM  EQUIPMENT"
"ZACK PAINTING CO., INC.","900 KING GEORGES ROAD, PO BOX 120","FORDS","NJ","8863","DAVID ZACK","(732)738-7900","ROBRIEN@ZACKPAINTING.COM","INDUSTRIAL, WASTE WATER, AND WATER TREATMENT TANK AND STEEL COATINGS. STRUCTURAL STEEL PREPARATION AND COATING ON BRIDGES, STADIUMS, TUNNELS. CONCRETE STRUCTURE RESURFACING AND COATINGS. COMMERCIAL PAINTING AND WALLCOVERING.","AGRICULTURAL CROPS AND GRAINS, INCLUDING FRUITS, MELONS, NUTS, AND VEGETABLES  |  CORN  |  PAINTING, MAINTENANCE AND REPAIR SERVICES, INCLUDING CAULKING  |  PAINTING AND WALLPAPERING"
"ACP CONTRACTING, INC.","25 JUST ROAD","FAIRFIELD","NJ","7004","STEVEN RUSSO","(973)575-7113","TERESA@ACPSERVICE.COM","HVAC, PLUMBING, ELECTRICAL,","CHEMICALS AND SUPPLIES, DUPLICATING MACHINES  |  HEATING, VENTILATING AND AIR CONDITIONING (HVAC)"
"BELL'S SECURITY SALES, INC.","426 BLOOMFIELD AVE","BLOOMFIELD","NJ","7003","RICHARD MIDDLETON","(973)743-3709","BELLS@BELLSSECURITY.COM","DOOR HARDWARE- WHOLESALE DISTRIBUTOR","DOOR BELLS, CHIMES  |  DOOR OPENERS, ELECTRIC, INCLUDING PARTS AND ACCESSORIES  |  WEATHER STRIPPING, ALL KINDS  |  LOCKS AND KEYS  |  STRAPPING, SEALS, BANDING AND TOOLS AND EQUIPMENT  |  FUSIBLE LINKS, FOR FIRE DOORS  |  KEY STORAGE CABINETS AND FILES  |  HARDWARE AND RELATED ITEMS  |  DOOR CLOSERS, ESCUTCHEONS, EYES, HANGERS, HOLDERS, OVERHEAD AND SLIDING DOOR HARDWARE, PANIC HARDWARE, THRESHOLDS, ETC.  |  HASPS, HINGES, HOOKS, KNOBS, LATCHES, PULLS, SHELF BRACKETS, SWIVELS, FURNITURE GLIDES, 070ETC.  |  LOCKS, KEY BLANKS, AND LOCKSMITH TOOLS, INCLUDING TIME LOCKS  |  KEY DUPLICATING MACHINES, INCLUDING PARTS AND ACCESSORIES  |  TAGS, KEY, ALL KINDS (INACTIVE, PLEASE SEE COMMODITY CODE 615-86 EFFECTIVE JANUARY 1, 2016)  |  TAGS, KEY, MARKING AND SHIPPING, STOCK  |  BURGLAR ALARMS  |  GUN LOCKS AND SAFES FOR GUNS AND AMMUNITION, ALL TYPES  |  CORRECTIONAL FACILITY EQUIPMENT, CELL BLOCKS, AND ACCESSORIES, INCLUDING CONTROL PANELS, DOOR CONTROL RELAYS, FURNITURE, ETC.  |  LOCKSMITH SERVICES"
"BARCIA BROTHERS, INC.","514 RIVER DRIVE","GARFIELD","NJ","7026","CIRO BARCIA","(973)772-0272","INFO@BARCIABROS.COM","FENCE INSTALLATION BOTH RESIDENTIAL AND COMMERCIAL","FENCING  |  FENCING, CHAIN LINK, INCLUDING FABRIC, GATES, PANELS, POSTS AND FITTINGS  |  RECYCLED FENCING AND SUPPLIES  |  FENCE INSTALLATION, MAINTENANCE AND REPAIR"
"SSESCO, INC. (AKA) SSESCO, INC","1441 WITHERSPOON STREET","RAHWAY","NJ","7065","BRIAN CHIARAMONTE","(908)241-2355","OFFICE@SSESCOINC.COM","WATER REMEDIATION","CONSTRUCTION SERVICES, TRADES, NEW CONSTRUCTION  |  MASONRY, CONCRETE, AND STUCCO MAINTENANCE, FINISHING, AND REPAIR SERVICES INCLUDING INSIDE CONCRETE SAWING AND GROUTING WORK  |  CORN  |  PUMPING EQUIPMENT AND ACCESSORIES"
"EIGHTEEN GLASS COMPANY","18 MATAWAN ROAD","EAST BRUNSWICK","NJ","8816","DIANE TOYE","(732)257-2435","DIANE@18GLASSCO.COM","ALUMINUM GLASS GLAZING SUB CONTRACTOR FOR 50 YEARS","POTATOES  |  DOORS, ALUMINUM AND GLASS, ALL TYPES  |  DOORS, FIBERGLASS  |  DOORS, SWINGING, INCLUDING HANDICAPPED  |  DOORS, FRAMES, AND JAMBS, STEEL  |  DOORS, PLASTIC  |  DOORS, FRAMES, AND JAMBS, WOOD  |  WINDOWS, FRAMES AND SASHES, ALUMINUM  |  WINDOWS, FRAMES AND SASHES, STEEL  |  WINDOWS, FRAMES AND SASHES, VINYL OR PLASTIC  |  WINDOWS, FRAMES AND SASHES, WOODEN  |  GLASS AND GLAZING SUPPLIES  |  GLASS, BULLET RESISTANT  |  GLASS REPLACEMENT, MAINTENANCE AND REPAIR SERVICES  |  GLASS AND GLAZING"
"MAINLAND PLATE GLASS COMPANY INC","53 E WEST NEW JERSEY AVE","PLEASANTVILLE","NJ","8232","RICHARD BOZZELLI","(609)641-6553","MAINLANDGLASS@AOL.COM","SUPPLY AND INSTALL GLASS, MIRRORS, STOREFRONTS, ETC.","BUILDING MAINTENANCE, INSTALLATION AND REPAIR SERVICES  |  GLASS AND GLAZING"
"ARTISAN TILE AND MARBLE COMPANY OF NEW JERSEY, INC.","468 ELIZABETH AVE","SOMERSET","NJ","8873","JAMES SICKORIA","(732)764-6700","DORIS@ARTISANNJ.COM","SUPPLY AND INSTALL CERAMIC/HARD TILE IN COMMERCIAL PROJECTS","AGRICULTURAL CROPS AND GRAINS, INCLUDING FRUITS, MELONS, NUTS, AND VEGETABLES  |  TILE: FLOOR AND WALL, CERAMIC, DECORATIVE, GLAZED  |  TILE: FLOOR AND WALL, CERAMIC, UNGLAZED"
"KIKER SHEET METAL CORP.","6 S. NEW ROAD","PLEASANTVILLE","NJ","8232","SHARON SNYDER","(609)641-4890","SHARON@KIKERDUCT.COM","A UNION SHEET METAL CONTRACTOR","CHEMICALS AND SUPPLIES, DUPLICATING MACHINES  |  VENT PIPES, FITTINGS, AND ACCESSORIES  |  METAL: BARS, PLATES, RODS, SHEETS, STRIPS, STRUCTURAL SHAPES, TUBING, AND FABRICATED ITEMS  |  SHEET METAL, FABRICATED, CUSTOM-MADE SHEET METAL ITEMS"
"TORSILIERI INC","265 MAIN STREET","GLADSTONE","NJ","7934","GUY TORSILIERI","(908)234-2382","KELLY@TORSILIERI.COM","LANDSCAPE CONTRACTOR","SPRAY EQUIPMENT, LANDSCAPE, MACHINE POWERED  |  LANDSCAPE, ARCHITECTURAL SERVICES"
"A. C. SCOTT ELECTRIC CO.","606 NEW YORK AVE","TRENTON","NJ","8638","ALEX MCKAY","(609)393-3400","ALEX@ACSCOTTELECTRIC.COM","ELECTRICAL CONTRACTOR","ELECTRICAL CABLE AND WIRE, NOT ELECTRONIC  |  ELECTRICAL EQUIPMENT AND SUPPLIES, EXCEPT CABLE AND WIRE  |  ELECTRICAL"
"T. SLACK ENVIRONMENTAL SERVICES, INC.","180 MARKET ST","KENILWORTH","NJ","7033","DEBORAH KARKOSKY","(908)964-5360","TSLACKENV@COMCAST.NET","TANK REMOVAL/INSTALLATION/UPGRADES (AST/UST); CONCRETE FOUNDATIONS/FOOTINGS/MASONRY WORK; DEMOLITION; ROAD CONSTRUCTION, PAVING, WASTE REMOVAL TOXIC/HAZARDOUS; SERVICE/COMPLIANCE INSPECTIONS ON FUELING STATIONS","HARDWARE, PIPE INSULATION: BANDS, CLIPS, AND WIRES  |  BARLEY  |  BUILDING CONSTRUCTION SERVICES, NEW, INCLUDING MAINTENANCE AND REPAIR SERVICES"
"MERRELL AND GARAGUSO, INC. (AKA) MERRELL & GARAGUSO, INC.","190 LOCKE AVE","SWEDESBORO","NJ","8085","KATHLEEN GRIM","(856)467-2800","KGRIM@MERRELLANDGARAGUSO.COM","GC","CONSTRUCTION SERVICES, GENERAL, INCLUDING MAINTENANCE AND REPAIR SERVICES)  |  CONSTRUCTION SERVICES, TRADES, NEW CONSTRUCTION"
"BELL ENVIRONMENTAL SERVICES, INC.","229 NEW ROAD","PARSIPPANY","NJ","7054","GLENN WALDORF","(973)575-7800","GWALDORF@BELLENV.COM","COMMERCIAL PEST CONTROL BUSINESS PROVIDING SERVICE FOR INSECTS, RODENTS, AND PEST BIRDS.","BUILDING MAINTENANCE, INSTALLATION AND REPAIR SERVICES  |  PEST CONTROL SERVICES: TERMITE INSPECTION AND CONTROL, BIRD PROOFING, ANIMAL TRAPPING, RODENT CONTROL, EXTERMINATING AND FUMIGATION  |  FINANCIAL SERVICES"
"MAFFEY'S LOCK & SAFE CO. (FORMERLY MAFFEY'S INC.) (AKA) MAFFEYS SECURITY GROUP","1172 EAST GRAND ST","ELIZABETH","NJ","7201","ANDREW  MAFFEY","(908)351-1172","SALES@MAFFEYS.COM","LOCKSMITH AND VARIOUS ELECTRONIC SECURITY SERVICES","ALARM SYSTEMS, VISUAL AND AUDIO, ELECTRICALLY AND MECHANICALLY OPERATED DOORS  |  SAFES, SAFE FILES, VAULTS, AND NIGHT DEPOSITORY BOXES, INCLUDING PARTS AND ACCESSORIES  |  HARDWARE AND RELATED ITEMS  |  LOCKS, KEY BLANKS, AND LOCKSMITH TOOLS, INCLUDING TIME LOCKS  |  ALARM AND WARNING DEVICES, HOSPITALS OR NURSING HOMES  |  ACCESS CONTROL SYSTEMS AND SECURITY SYSTEMS  |  BURGLAR ALARMS  |  GUN LOCKS AND SAFES FOR GUNS AND AMMUNITION, ALL TYPES  |  COMMUNICATION SECURITY SYSTEMS  |  BUILDING MAINTENANCE, INSTALLATION AND REPAIR SERVICES  |  LOCKSMITH SERVICES  |  CARD ACCESS SECURITY SERVICES"
"CLORDISYS SOLUTIONS, INC","50 TANNERY RD, SUITE 1","BRANCHBURG","NJ","8876","PAUL LORCHEIM","(908)236-4100","PAULLORCHEIM@CLORDISYS.COM","MANUFACTURING OF CONTAMINATION CONTROL EQUIPMENT USING CHLORINE DIOXIDE GAS AND ULTRAVIOLET LIGHT.  PERFORMING DISINFECTION SERVICES USING CHLORINE DIOXIDE GAS.","GERMICIDES, CLEANERS, AND RELATED SANITATION PRODUCTS FOR HEALTH CARE PERSONNEL, ENVIRONMENTALLY CERTIFIED BY AN AGENCY ACCEPTED CERTIFICATION ENTITY  |  AIRBORNE BACTERIA AND VIRUS INACTIVATION EQUIPMENT, LABORATORY, OZONE TYPE  |  GERMICIDES, CLEANERS, AND RELATED SANITATION PRODUCTS FOR HEALTH CARE PERSONNEL  |  DISINFESTATION EQUIPMENT AND SUPPLIES, AMBULANCES, HOSPITAL ROOMS, ETC.  |  BUILDING SANITATION, ARCHITECTURAL SERVICES  |  SANITIZING AND DISINFECTING SERVICES"
"LANYI AND TEVALD, INC. (AKA) GENERAL CONTRACTOR","6 POWDER HORN DRIVE","WARREN","NJ","7059","RACHEL VOORHEES","(973)586-0096","RACHELV@LANYITEVALD.COM","COMMERCIAL GENERAL CONTRACTING","CONSTRUCTION SERVICES, GENERAL, INCLUDING MAINTENANCE AND REPAIR SERVICES)"
"MATHUSEK, INCORPORATED (AKA) MATHUSEK INCORPORATED","25B IRON HORSE ROAD","OAKLAND","NJ","7436","CANDICE  MCENTEER","(201)405-0004","CANDICE@MATHUSEK.COM","SPORT AND COMMERCIAL FLOORING IN PUBLIC AND PROVIDE SCHOOLS.","FLOOR COVERING, FLOOR COVERING INSTALLATION AND REMOVAL EQUIPMENT, AND SUPPLIES  |  ADHESIVE, CEMENT AND MASTIC  |  BASE, RESILIENT, COVE AND STRAIGHT  |  FLOOR COVERING, SEAMLESS, ALL TYPES  |  HARDWOOD FLOORING  |  NONSLIP FLOOR COVERINGS: MATS, ROLLS, STRIPS, ETC.  |  SHEET VINYL, CUSHIONED  |  STAIR TREADS, RUBBER  (INACTIVE, PLEASE SEE COMMODITY CODE 360-65 EFFECTIVE JANUARY 1, 2016)  |  TILE, CARPET  |  TILE, RUBBER  |  COATINGS, PROTECTIVE, POLYURETHANE, ETC.  |  BUILDING CONSTRUCTION SERVICES, NEW, INCLUDING MAINTENANCE AND REPAIR SERVICES  |  FLOORING MAINTENANCE AND REPAIR, INCLUDING REFINISHING AND SEALING SERVICES  |  CONSTRUCTION SERVICES, GENERAL, INCLUDING MAINTENANCE AND REPAIR SERVICES)  |  CONSTRUCTION, TENNIS AND SPORTS COURT  |  MAINTENANCE AND REPAIR, TENNIS AND SPORT COURT  |  CARPENTRY  |  FLOORING  |  WOOD, INCLUDES ARCHITECTURAL WOODWORK"
"DON J. URIE ASSOCIATES,INC.","3905 N DELSEA DRIVE","VINELAND","NJ","8360","CRAIG  URIE","(856)692-4590","CRAIG@URIEASSOC.COM","DEALER - COMMERCIAL FOODSERVICE APPLIANCES, EQUIPMENT, FURNISHINGS, KITCHENWARES, PARTS, AND SUPPLIES.","CHEMICALS AND SUPPLIES, DUPLICATING MACHINES  |  BAKERY EQUIPMENT, COMMERCIAL  |  DOUGH MIXERS  |  OVENS, BAKERY  |  PROOF BOXES  |  CAFETERIA AND KITCHEN EQUIPMENT, COMMERCIAL  |  BLENDERS, FOOD CUTTERS, MIXERS AND FOOD PROCESSORS  |  CAFETERIA AND KITCHEN EQUIPMENT (NOT OTHERWISE CLASSIFIED)  |  DEEP FAT FRYERS  |  DISHWASHERS  |  FOOD CARTS AND CAFETERIA SERVING UNITS INCLUDING STEAM TABLES  |  HOT AND HOT AND COLD PASS-THROUGH UNITS (SEE CLASS 740 FOR COLD ONLY PASS-THROUGH UNITS)  |  OVENS, INCLUDING CONVECTION AND MICROWAVE, COMMERCIAL  |  RACKS: UTENSIL AND PASTRY: ALUMINUM, CHROME, AND STAINLESS STEEL  |  RANGES, GRIDDLES, HOT PLATES, WARMERS, ETC., ELECTRIC AND GAS  |  SINKS, SCULLERY, GALVANIZED AND STAINLESS STEEL  |  SLICERS AND SHREDDERS  |  STEAM COOKERS AND STEAM JACKETED KETTLES  |  STORAGE SHELVES: ALUMINUM, CHROME, AND STAINLESS STEEL  |  VENT HOODS AND EXHAUST SYSTEMS, RANGE, INCLUDING FILTERS  |  REFRIGERATION EQUIPMENT AND ACCESSORIES  |  COLD STORAGE VAULTS, WALK-IN COOLERS, AND SHELVING  |  ICE MAKING AND DISPENSING MACHINES (NOT DRY ICE)  |  REFRIGERANT RECOVERY SYSTEMS, INCLUDING PARTS AND ACCESSORIES  |  REFRIGERATION UNITS, FOR VAULTS AND WALK-IN COOLERS: COMPLETE AND SELF-CONTAINED  |  REFRIGERATORS AND FREEZERS, COMMERCIAL"
"ERCO CEILINGS, INC.","32 N. DELSEA DRIVE","GLASSBORO","NJ","8028","LISA WEICK","(856)881-4200","LISA.W@ERCOONLINE.COM","DISTRIBUTION COMPANY THAT SELLS AND DELIVERS ACOUSTICAL CEILING TILE AND OTHER BUILDING MATERIAL","ACOUSTICAL TILE, INSULATING MATERIALS, AND SUPPLIES  |  ACOUSTICAL TILE, ALL TYPES, INCLUDING RECYCLED TYPES  |  ACOUSTICAL TILE ACCESSORIES: CHANNELS, GRIDS, MOUNTING HARDWARE, RODS, RUNNERS, SUSPENSION BRACKETS, TEES, WALL ANGLES, AND WIRES  |  VENETIAN BLINDS, METAL, AUDIO-VISUAL AND STANDARD  |  WINDOW SHADES"
"KEEGAN TECHNOLOGY AND TESTING ASSOCIATES INC (AKA) KEY TECH","210 MAPLE PLACE","KEYPORT","NJ","7735","JAMES  MCCARTHY","(732)888-8308","JMCCARTHY@KEYTECHLABS.COM","CONSTRUCTION MATERIALS TESTING & INSPECTION ( STRUCTURAL )","TRACTOR (FARM AND GARDEN) PARTS  |  TESTING SERVICES  |  CONCRETE TESTING SERVICES"
