"business_name","business_address","business_city","business_state","business_zip","contact_name","primary_phone","email_address","major_field_of_operation","commodity_code_description"
"AFFORDABLE HOUSING MANAGEMENT INC","86 ROUTE 59 EAST","SPRING VALLEY","NY","10977","BRANY  EICHLER","(845)694-5205","BRENDA@THECAPITALREALTY.COM","CONSTRUCTION AND RENOVATION OF MULTIFAMILY PROPERTY","HOUSING SERVICES  |  REAL ESTATE: LAND AND IMPROVEMENTS"
"MOUNTAIN MAN SAND & GRAVEL LLC (AKA) CONCRETE SOLUTIONS","1634 NEW HIGHWAY","FARMINGDALE","NY","11735","RENEE GRECO","(631)623-5350","RENEE@MOUNTAINMANSG.COM","PRODUCTION AND DELIVERY OF READY MIX CONCRETE","READY-MIX CONCRETE"
"BAY ENVIRONMENTAL CONSULTING LLC","123 BAY AVE.","BAYPORT","NY","11705","KRISTA  THYBERG","(631)235-9806","KRISTA.THYBERG@BAYENVIRO.COM","ENVIRONMENTAL AND ECOLOGICAL CONSULTING. BEC SPECIALIZES IN ENVIRONMENTAL PERMITTING, ECOLOGICAL ASSESSMENTS, WETLAND DELINEATIONS AND RESTORATION, AND COASTAL RESILIENCY.","ENVIRONMENTAL AND ECOLOGICAL SERVICES"
"MACAN DEVE ENGINEERS,DPC","763 BLACKBERRY LANE","YORKTOWN HEIGHTS","NY","10598","DONNA HAGER","(914)261-4141","DONNA@MACANDEVE.COM","PROFESSIONAL SERVICES INCLUDING ARCHITECTURE, MECHANICAL AND PLUMBING DESIGN, PM/CM, OWNER'S REPRESENTATION AND DESIGN-BUILD.","ARCHITECTURAL SERVICES, PROFESSIONAL  |  ENERGY MANAGEMENT, ARCHITECTURAL SERVICES  |  ARCHITECTURAL AND ENGINEERING SERVICES, NON-PROFESSIONAL  |  ENGINEERING SERVICES, NON-LICENSED (NOT OTHERWISE CLASSIFIED), INCLUDING CONSULTING  |  ENGINEERING CONSULTING  (INACTIVE, PLEASE SEE COMMODITY CODE 907-40 EFFECTIVE JANUARY 1, 2016)  |  ENGINEERING SERVICES, PROFESSIONAL  |  ENERGY MANAGEMENT ENGINEERING  |  ENVIRONMENTAL ENGINEERING  |  MECHANICAL ENGINEERING  |  WASTE WATER TREATMENT ENGINEERING  |  WATER SUPPLY, TREATMENT, AND DISTRIBUTION ENGINEERING  |  CONSTRUCTION MANAGEMENT SERVICES"
"ALLSOURCE FIRE SUPPLY CORPORATION","262 HUNGRY LANE RD.","CENTRAL SQUARE","NY","13036","HOLLY HOUSE","(315)625-7242","HOLLYH@ALLSOURCEFIRE.COM","WHOLESALE SUPPLIER","FIRE PROTECTION EQUIPMENT AND SUPPLIES  |  SPRINKLER HEADS AND SYSTEMS  |  PIPE AND TUBING FITTINGS  |  EQUIPMENT MAINTENANCE AND REPAIR SERVICES FOR GENERAL EQUIPMENT  |  FIRE PROTECTION EQUIPMENT AND SYSTEMS INCLUDING FIRE HYDRANTS, FIRE SPRINKLER SYSTEMS, SMOKE DETECTORS, JAWS OF LIFE, FIRE PROTECTION MATERIAL TREATMENT, FIRESTOP AND FIRE BARRIERS, ETC.INSPECTION, MAINTENANCE AND REPAIR"
"SEVENTEENTH ADDITION LLC (AKA) 17A","18 BRIDGE STREET, SUITE 1C","BROOKLYN","NY","11201","ALEX DERKSON","(513)532-6057","COMPLIANCE@GROUP17A.COM","STRATEGY CONSULTING SERVICES, INCLUDING PROGRAM DESIGN, ANALYTICS, OPERATIONAL / PROCESS IMPROVEMENT, STAKEHOLDER ENGAGEMENT AND CHANGE MANAGEMENT.","CONSULTING SERVICES  |  BUSINESS CONSULTING  |  CONSULTING SERVICES (NOT OTHERWISE CLASSIFIED)  |  GOVERNMENTAL CONSULTING  |  HUMAN SERVICES CONSULTING, INCLUDING MENTAL HEALTH CONSULTING  |  IT CONSULTING, (NOT OTHERWISE CLASSIFIED)  |  MANAGEMENT CONSULTING  |  ORGANIZATIONAL DEVELOPMENT CONSULTING  |  STRATEGIC PLANNING AND CONSULTING"
"SOLVOTEK INTERNATIONAL LLC","420 LEXINGTON AVE, SUITE 300","NEW YORK","NY","10170","BANU SAYIN","(212)651-0485","BANU.SAYIN@SOLVOTEK-INT.COM","WE SPECIALIZE IN 3D LASER SCANNING AND BIM MODELING, LIDAR SURVEYS, UTILITY SURVEY, EXISTING CONDITION SURVEYS, BIM COLLABORATION AND CLASH DETECTION, CAD DRAFTING FOR BOTH ARCHITECTURE AND MEP. WE DO CONSTRUCTION VERIFICATION AND TENANT FIT OUT SURVEYS.","COUNTERS, ACRE  |  AGRICULTURAL EQUIPMENT AND IMPLEMENT PARTS  |  ENGINEERING AND ARCHITECTURAL EQUIPMENT, SURVEYING EQUIPMENT, DRAWING INSTRUMENTS, AND SUPPLIES, ENVIRONMENTALLY CERTIFIED BY AN AGENCY ACCEPTED CERTIFICATION ENTITY  |  ARCHITECTURAL AND ENGINEERING SERVICES, NON-PROFESSIONAL  |  CONSULTING SERVICES"
"AAL CONSTRUCTION SERVICES LLC","1 OAK POINT AVE","BRONX","NY","10474","ANA LAVDAS","(215)287-0100","ANA@AALCONSTRUCTIONSERVICES.COM","AAL CONSTRUCTION SERVICES IS A NYC, NYS, AND PANYNJ CERTIFIED WBE CIVIL SITE WORK COMPANY THAT PROVIDES LAND CLEARING, EXCAVATION, GRADING, ASPHALT, CONCRETE, MASONRY, EROSION/DRAINAGE, SHORELINE/WETLANDS RESTORATION, REMEDIATION, AND LANDSCAPING.","FILTER SOCKS  |  AGRICULTURAL CROPS AND GRAINS, PURCHASED LOCALLY  |  BARLEY"
"SAGE AND COOMBE ARCHITECTS LLP","12-16 VESTRY STREET, 5TH FLOOR","NEWYORK","NY","10013","JENNIFER SAGE","(212)226-9600","JSAGE@SAGEANDCOOMBE.COM","ARCHITECTURAL DESIGN AND CONSTRUCTION OVERSIGHT","ARCHITECTURAL SERVICES, PROFESSIONAL  |  ARCHITECT SERVICES, PROFESSIONAL, (NOT OTHERWISE CLASSIFIED), INCLUDING CONSULTING  |  BUILDINGS, ARCHITECTURAL DESIGN SERVICES  |  ENERGY CONSERVATION; NEW ENERGY SOURCES, SOLAR, ETC., ARCHITECTURAL SERVICES  |  GENERAL CONSTRUCTION, ARCHITECTURAL SERVICES  |  GRAPHIC DESIGN, ARCHITECTURAL SERVICES  |  MODELS OF LAYOUTS AND BUILDINGS TO SCALE, ARCHITECTURAL SERVICES  |  RECREATION FACILITIES, PARKS, MARINAS, ETC., ARCHITECTURAL SERVICES  |  SPORTS FACILITY, ARCHITECTURAL SERVICES  |  TOWERS, ARCHITECTURAL SERVICES  |  ARCHITECTURAL AND ENGINEERING SERVICES, NON-PROFESSIONAL  |  ARCHITECTURAL SERVICES, NON-LICENSED (NOT OTHERWISE CLASSIFIED)"
"BELLA INSPECTION SERVICES LLC","266 MERRICK ROAD, SUITE 110","LYNBROOK","NY","11563","KELLY  JOYCE-SHAPIRO","(516)837-3222","KELLYSHAPIRO@BELLAINSPECT.COM","THIRD PARTY INSPECTIONS OF CRANE(S)/COMPONENTS, HOIST INSPECTIONS.","INSPECTION SERVICES, CONSTRUCTION TYPE"
"GIACORP CONTRACTING INC","11 BRADHURST AVENUE","HAWTHORNE","NY","10532","LISA WALTER CALICCHIA","(914)440-0300","LWC@GIACCINC.COM","ALL TYPES OF FENCING, CHAIN LINK, VINYL/PVC, WOOD, ALUMINUM, WROUGHT IRON, ETC. 
HIGH SECURITY FENCING
MANUAL & AUTOMATIC ENTRY GATES (SINGLE & DRIVEWAY)
HANDRAILS
GUARDRAILS
RAILINGS
PLAYGROUNDS & ATHLETIC FIELDS
BOLLARDS
SITE WORK","BOLLARDS, MOORING DEVICES  |  HANDRAILS, AND HANDRAILS, ALL TYPES  |  GATES, ELECTRIC, INCLUDING CARD READERS, ETC.  |  FENCING  |  FENCING, CHAIN LINK, INCLUDING FABRIC, GATES, PANELS, POSTS AND FITTINGS  |  FENCING, WROUGHT IRON, INCLUDING COMPONENTS  |  FENCING, PLASTIC  |  FENCING, ORNAMENTAL  |  ELECTRIC FENCE CONTROLLERS AND ACCESSORIES  |  RAILINGS  (INACTIVE, PLEASE SEE COMMODITY CODE 150-34 EFFECTIVE JANUARY 1, 2016)  |  TIE-DOWNS, STRAPS, BUNGEE CODS, PROTECTIVE NETTING, ETC.  |  PARK, PLAYGROUND, RECREATIONAL AREA AND SWIMMING POOL EQUIPMENT AND SUPPLIES  |  GATES, ELECTRIC, CARD READER, ETC. MAINTENANCE AND REPAIR  |  FACILITIES AND OTHER IMPROVEMENTS, FENCES  |  FENCE INSTALLATION, MAINTENANCE AND REPAIR"
"XENOLITH PARTNERS LLC (AKA) XENOLITH PARTNERS LLC","21 GREENWICH ROAD","BEDFORD","NY","10506","ANDREA KRETCHMER","(917)747-8396","ANDREA@XENOLITHPARTNERS.COM","DEVELOPMENT OF AFFORDABLE AND SUPPORTIVE HOUSING","REAL ESTATE AND LAND CONSULTING, INCLUDING LAND SURVEY CONSULTING AND LAND DEVELOPERS  |  REAL PROPERTY RENTAL OR LEASE  |  REAL ESTATE: LAND AND IMPROVEMENTS"
"ENP ENVIRONMENTAL, INC.","507 A W BROADWAY","LONG BEACH","NY","11561","EUGENIA  PANTONY","(516)835-9918","GPANTONY@ENPENVIRONMENTAL.COM","TRANSPORTATION AND DISPOSAL OF HAZARDOUS AND NON-HAZARDOUS WASTE STREAMS.","AGRICULTURAL CROPS AND GRAINS, PURCHASED LOCALLY  |  BARLEY  |  SPILL CONTAINMENT, CLEAN-UP, AND HAZARDOUS WASTE ELIMINATION SYSTEM, VEHICLE MAINTENANCE AND REPAIR WORK  |  PETROLEUM PRODUCTS, SCRAP OR WASTE  |  OIL, CHEMICAL, AND HAZARDOUS MATERIAL SPILL ABSORBENTS, CLEANERS, NEUTRALIZERS, AND PADS, INCLUDING MICROORGANISMS, LIVE; PEAT MOSS  |  CONTAMINATED SOIL SERVICES  |  OIL AND PETROLEUM SPILL SERVICES, INCLUDING REMOVAL OF USED PETROLEUM PRODUCTS  |  RECYCLING SERVICES  |  REMEDIATION SERVICES, ENVIRONMENTAL, INCLUDING REHABILITATION SERVICES HAZARDOUS WASTE AND MOLD REMEDIATION  |  SOIL, SOIL VAPOR AND GROUNDWATER SAMPLING AND ANALYSIS, INCLUDING DISPOSAL"
"SCAPE LANDSCAPE ARCHITECTURE D.P.C. INC.","277 BROADWAY , NINTH FLOOR","NEW YORK","NY","10007","ALEXIS LANDES","(212)462-2628","OFFICE@SCAPESTUDIO.COM","LANDSCAPE ARCHITECTURE SERVICES","LANDSCAPE, ARCHITECTURAL SERVICES"
"TYPE A PROJECTS LLC","40 FULTON ST, SUITE 1404","NEW YORK","NY","10038","JILL CRAWFORD","(917)912-5231","CRAWFORD@TYPEAPROJECTS.COM","TYPE A PROJECTS LLC IS A AFFORDABLE AND SUPPORTIVE HOUSING DEVELOPMENT COMPANY.","COMMUNICATIONS CONSULTING  |  HUMAN RESOURCES CONSULTING  (INACTIVE, PLEASE SEE COMMODITY CODE 918-65 EFFECTIVE JANUARY 1, 2016)  |  REAL PROPERTY RENTAL OR LEASE"
"FOUR SEASONS PROMOS, LLC (AKA) FOUR SEASONS PROMOS","40 EAST 80TH STREET, SUITE 12","NEW YORK","NY","10075","JANE HIRSCH","(917)767-0097","JANE@FOURSEASONSPROMOS.COM","CUSTOM APPAREL AND ACCESSORIES; PROMOTIONAL ITEMS FOR ANY EVENT OR GROUP OF PEOPLE WITH AN ULTIMATE GOAL TO MAKE ITEMS THAT EXCITE, SWAG THEY WANT TO WEAR, KEEP, AND ENJOY.","GRAPHIC DESIGN SERVICES FOR PRINTING  |  SILK SCREEN PRINTING  |  CLOTHING, APPAREL AND ACCESSORY MANUFACTURING SERVICES"
"INDIGO RIVER CONSULTING LLC","1 VAN HOUTEN STREET","NYACK","NY","10960","DENA PRASTOS","(907)229-5244","DENA@INDIGORIVER.COM","WATERFRONT CONSULTING","CONSULTING SERVICES"
"HATFIELD GROUP ENGINEERING AND ARCHITECTURE D.P.C CORPORATIO","285 WEST BROADWAY, #410","NEW YORK","NY","10013","ERLEEN HATFIELD","(917)922-2868","EH@HATFIELDGRP.COM","WE ARE A NEW YORK-BASED, WBE-CERTIFIED STRUCTURAL ENGINEERING AND BUILDING ENCLOSURES STUDIO. WE PARTNER WITH ARCHITECTS AND DEVELOPERS TO DELIVER AMBITIOUS, SUSTAINABLE, AND ENDURING BUILDINGS THROUGH DESIGN-DRIVEN ENGINEERING.","ENGINEERING SERVICES, PROFESSIONAL"
"TRIBECA PAPER CORPORATION","2481 PURCHASE STREET","PURCHASE","NY","10577","ELIZABETH ALTMAN","(804)539-2909","ELIZABETH@TRIBECAPAPER.COM","SPECIALTY PAPER PROVIDER INCLUDING PARKING TICKETS TO THE AMERICAN DREAM MALL, THERMAL RECEIPT ROLLS FOR THE GIANT'S GAMES AND ALL THE TAXI'S IN NY.","ROLL PAPER, THERMAL, EDP PORTABLE TERMINALS  |  OFFICE SUPPLIES: CARBON PAPER AND RIBBONS, ALL TYPES"
"CNS INSPECTION SERVICES LLC","307 WEST 38TH ST. 16TH FLOOR","NEW YORK","NY","10018","PATRICIA (TRICIA) NUCATOLA","(347)538-2770","TRICIA@CNSINSPECTION.COM","CNS IS A FULL-SERVICE INSPECTIONS AND CONSULTING FIRM THAT IS QUICKLY BEING RECOGNIZED THROUGHOUT THE NEW YORK CITY METRO AREA FOR EXCELLENCE, RAPID RESPONSE AND QUALITY IN PERFORMING SPECIAL INSPECTIONS AND MATERIAL TESTING.","ENGINEERING SERVICES, PROFESSIONAL"
"TWO X CONSULTING LLC","435 TERRACE AVENUE","GARDEN CITY NY","NY","11530","CHRISTINE HANSON","(15)163-754251","CHRISTINE@TWOXCONSULTING.COM","SMALL BUSINESS MENTORSHIP AND CONSULTING
INSURANCE AGENT/BROKER
INSURANCE AGENCY NJ AND NY","ARCHITECT SERVICES, PROFESSIONAL, (NOT OTHERWISE CLASSIFIED), INCLUDING CONSULTING"
"COURTSIDE MATH LLC","2518 73RD ST","EAST ELMHURST","NY","11370","MARIJA  KERO","(917)685-3250","COURTSIDEMATH@GMAIL.COM","COURTSIDE MATH PROVIDES CLASSROOM RESOURCES FOR MATHEMATICS CLASSES. WE ALSO PROVIDE CONSULTING SERVICES FOR SCHOOLS.","MISCELLANEOUS PRODUCTS (NOT OTHERWISE CLASSIFIED)"
"SWANSEN, ERICA L","903 HOWARD AVE, APT 1","MAMARONECK","NY","10543","ERICA SWANSEN","(914)582-6934","ESWANSEN@SWANSENGINEERING.COM","SWANS ENGINEERING PROVIDES PLANNING, ANALYSIS, MODELING, AND DESIGN SERVICES FOR ALL TRANSPORTATION MODES AND AT ALL PROJECT STAGES, FROM CONCEPT DEVELOPMENT TO FINAL DESIGN.","FERTILIZER APPLICATORS AND FITTINGS: LIQUID AND GAS"
"NIKI JONES AGENCY CORPORATION","39 FRONT STREET","PORT JERVIS","NY","12771","NICOLA  JONES","(845)856-1266","BIDS@NIKIJONES.COM","STRATEGIC COMMUNICATIONS AND MARKETING","C.I.P., ADVERTISING  |  ADVERTISING AGENCY SERVICES  |  COMMUNICATIONS MARKETING SERVICES  |  GRAPHIC ARTS SERVICES, NOT PRINTING  |  NEWSPAPER AND PUBLICATION ADVERTISING, NON-LEGAL  |  WEB PAGE DESIGN AND/OR MANAGEMENT SERVICES"
"CEC CONSTRUCTION EFFICIENCY CONSULTANTS LLC","2 RIVERVIEW TER","SMITHTOWN","NY","11787","ANNA KLIDAS","(718)564-0069","AKLIDAS@CEFFICIENCYC.COM","PROVIDE UNION LABOR SERVICES TO CONSTRUCTION CONTRACTORS",
"LAKHANI & JORDAN ENGINEERS, P.C.","315 MADISON AVENUE, 10TH FLOOR","NEW YORK","NY","10017","HARSHAD LAKHANI","(212)338-9020","HLAKHANI@LAKHANIJORDAN.COM","LAKHANI & JORDAN ENGINEERS, PC PROVIDES COMPLETE MECHANICAL, ELECTRICAL, PLUMBING AND FIRE PROTECTION ENGINEERING DESIGN AS WELL AS CONSTRUCTION ADMINISTRATION SERVICES FOR COMMERCIAL, INSTITUTIONAL, AND GOVERNMENTAL CLIENTS THROUGHOUT THE NORTHEAST.","PROCESSING MACHINERY AND EQUIPMENT AGRICULTURAL ENVIRONMENTAL: ANEROBIC DIGESTERS, WASTE TO ENERGY  |  TREE AND ROOT CUTTERS AND STUMP GRINDERS, TRACTOR MOUNTED  |  ENGINEERING CONSULTING  (INACTIVE, PLEASE SEE COMMODITY CODE 907-40 EFFECTIVE JANUARY 1, 2016)  |  ENGINEERING SERVICES, PROFESSIONAL  |  AIR CONDITIONING ,HEATING AND VENTILATING ENGINEERING  |  ELECTRICAL ENGINEERING, INCLUDING COGENERATION DESIGN SERVICES  |  ENGINEER SERVICES, PROFESSIONAL (INACTIVE, EFFECTIVE JANUARY 1, 2016)  |  ENGINEERING SERVICES (NOT OTHERWISE CLASSIFIED)  |  FACILITIES DESIGN ENGINEERING  |  FIRE PROTECTION ENGINEERING  |  LAND DEVELOPMENT AND PLANNING ENGINEERING  |  MECHANICAL ENGINEERING  |  SANITARY ENGINEERING  |  VALUE ENGINEERING AND VALUE ANALYSIS, PROFESSIONAL"
"BRAMSON HOUSE, INC.","151 ALBANY AVE","FREEPORT","NY","11520","PATRICIA ABRAMSON","(516)764-5006","PABRAMSON@BRAMSONHOUSE.COM","MANUFACTURER AND SUPPLIER INCLUDES MEASURING TO INSTALLATION, OF BEDDING ENSEMBLES ,WINDOW TREATMENTS AND RELATED ACCESS TO HOTEL INDUSTRY","DRAPERIES, CURTAINS, AND UPHOLSTERY MATERIAL, INCLUDING AUTOMOBILE UPHOLSTERY  |  CURTAINS, DRAPERIES, AND SCARVES  |  CURTAIN AND DRAPERY HARDWARE: HOOKS, RODS, ETC.  |  MATERIAL, DRAPERY  |  MATERIAL, UPHOLSTERY, FABRIC, FURNITURE AND AUTO  |  VALANCES AND CORNICES  |  TEXTILES, FIBERS, HOUSEHOLD LINENS, AND PIECE GOODS  |  BEDSPREAD, (INCLUDING DUST RUFFLES  |  COMFORTERS AND QUILTS  |  FABRIC, YARD GOODS: NON-WOVEN  |  MATTRESS COVERS, COTTON OR VINYL  |  VENETIAN BLINDS, AWNINGS, AND SHADES  |  VENETIAN BLINDS, WOOD  |  WINDOW SHADES  |  DRAPERY AND CURTAIN FABRICATION SERVICES  |  FURNITURE AND FURNISHINGS MANUFACTURING AND PRODUCTION SERVICES"
"GCCOM CONSTRUCTION COMPANY, INC.","18-35 130TH STREET","COLLEGE POINT","NY","11356","RAFAEL PEREZ","(718)461-6000","RPEREZ@GCCOM.US","STRUCTURAL STEEL ERECTION, PRECAST CONCRETE ERECTION, MISC. MARINE CONSTRUCTION, BRIDGE CONSTRUCTION AND REHABILITATION WORK, UTILITY WORK, CONCRETE WORK, FOUNDATIONS, BUILDING ERECTION.","CONSTRUCTION SERVICES, GENERAL, INCLUDING MAINTENANCE AND REPAIR SERVICES)  |  CONSTRUCTION SERVICES, HEAVY, INCLUDING MAINTENANCE AND REPAIR SERVICES  |  MARINE CONSTRUCTION AND RELATED SERVICES; MARINE EQUIPMENT MAINTENANCE AND REPAIR"
"BELL ELECTRICAL SUPPLY CO., INC.","69-09 QUEENS BLVD","WOODSIDE","NY","11377","ANTHONY BAEK","(718)446-5700","ANTHONY@BELLELECTRIC.NYC","ELECTRICAL & LIGHTING SUPPLIER","ELECTRICAL CABLE AND WIRE, NOT ELECTRONIC  |  ELECTRICAL EQUIPMENT AND SUPPLIES, EXCEPT CABLE AND WIRE"
"COMPULINK TECHNOLOGIES, INC.","260 WEST 39TH ST","NEW YORK","NY","10018","RAFAEL ARBOLEDA","(212)695-5465","RAFAEL@COMPU-LINK.COM","COMPULINK TECHNOLOGIES INC PROVIDES IT PROCUREMENT AND SOLUTIONS, NETWORK, CLOUD AND MANAGED SERVICES. WE SUCCEEDED TO SERVE IN PUBLIC AND PRIVATE SECTORS NATIONALLY.","COMPUTER HARDWARE AND PERIPHERALS FOR MICROCOMPUTERS  |  COMPUTER HARDWARE AND PERIPHERALS FOR MAINFRAMES AND SERVERS  |  CABLES: PRINTER, DISK, NETWORK, ETC.  |  COMPUTER ACCESSORIES AND SUPPLIES  |  COMPUTER SOFTWARE FOR MICROCOMPUTERS, SYSTEMS, INCLUDING CLOUD-BASED (PREPROGRAMMED)  |  COMPUTER SOFTWARE FOR MAINFRAMES AND SERVERS, PREPROGRAMMED  |  COMMUNICATION AND TELECOMMUNICATION CABLE AND WIRE, INCLUDING FIBER CABLE  |  OFFICE MACHINES, EQUIPMENT, AND ACCESSORIES  |  OFFICE SUPPLIES: CARBON PAPER AND RIBBONS, ALL TYPES  |  RADIO COMMUNICATION, TELEPHONE, AND TELECOMMUNICATION EQUIPMENT, ACCESSORIES, AND SUPPLIES (SEE CLASS 840 FOR TELEVISION EQUIPMENT)  |  TELECOMMUNICATIONS AND CELLULAR EQUIPMENT, ACCESSORIES AND SUPPLIES  |  TELEPHONE EQUIPMENT, ACCESSORIES AND SUPPLIES  |  COMMUNICATIONS AND MEDIA RELATED SERVICES  |  DATA PROCESSING, COMPUTER, PROGRAMMING, AND SOFTWARE SERVICES  |  EQUIPMENT MAINTENANCE AND REPAIR SERVICES FOR COMPUTERS, OFFICE, PHOTOGRAPHIC, RADIO AND TELEVISION EQUIPMENT"
"RAJ TECHNOLOGIES INC.","110 TERMINAL DR","PLAINVIEW","NY","11803","RAJ MEHTA","(516)342-5451","RAJM@RAJTECHNY.COM","INFORMATION TECHNOLOGIES SERVICES INCLUDING STAFFING, CLOUD, CYBERSECURITY","INTEGRATED HARDWARE-SOFTWARE I.T. SOLUTION (MICROCOMPUTER), ENVIRONMENTALLY CERTIFIED PRODUCTS  |  INTEGRATED HARDWARE-SOFTWARE IT, TURNKEY SOLUTION, SERVER AND MAINFRAME COMPUTER  |  COMPUTER SOFTWARE FOR MICROCOMPUTERS, SYSTEMS, INCLUDING CLOUD-BASED (PREPROGRAMMED)  |  APPLICATION SOFTWARE, (NOT OTHERWISE CLASSIFIED), MICROCOMPUTER  |  BIOMETRIC AUTHENTICATION SYSTEM SOFTWARE, MICROCOMPUTER  |  BUSINESS SOFTWARE, MISC.: AGENDA, LABELS, MAIL LIST, PLANNING, SCHEDULING, ETC., MICROCOMPUTER  |  COMMUNICATIONS: NETWORKING, LINKING, ETC. (INCLUDES CLUSTERING SOFTWARE), MICROCOMPUTER  |  DATABASE SOFTWARE, MICROCOMPUTER  |  E-COMMERCE SOFTWARE, MICROCOMPUTER  |  HUMAN RESOURCES SOFTWARE, MICROCOMPUTER  |  INTERNET, WEB SITE AND MOBILE APPLICATION DEVELOPMENT SOFTWARE, MICROCOMPUTER  |  PROFESSIONAL: COMPUTER TRAINING, E-LEARNING, HOSPITAL/PHARMACY, LEGAL, ETC. SOFTWARE, MICROCOMPUTER  |  COMPUTER SOFTWARE FOR MAINFRAMES AND SERVERS, PREPROGRAMMED  |  INTERNET, WEB SITE AND MOBILE APPLICATION SOFTWARE, MAINFRAMES AND SERVERS  |  PROGRAMMING: BASIC, ASSEMBLER, ETC., SOFTWARE, MAINFRAMES AND SERVERS  |  WEB PAGE DESIGN AND/OR MANAGEMENT SERVICES  |  CONSULTING SERVICES  |  COMPUTER SOFTWARE CONSULTING  |  COMPUTER NETWORK CONSULTING  |  IT CONSULTING, (NOT OTHERWISE CLASSIFIED)  |  STRATEGIC PLANNING AND CONSULTING  |  DATA PROCESSING, COMPUTER, PROGRAMMING, AND SOFTWARE SERVICES  |  APPLICATION, INFRASTRUCTURE, HOSTING AND CLOUD COMPUTING SERVICES, VENDOR HOSTED AND INTERNALLY HOSTED  |  DATA CONVERSION SERVICES  |  IMAGE PROCESSING AND CONVERSION SERVICES  |  INSTALLATION OF COMPUTERS, PERIPHERALS, AND RELATED EQUIPMENT (INCLUDING SOFTWARE)  |  PROGRAMMING SERVICES, COMPUTER, INCLUDING MOBILE DEVICE APPLICATIONS  |  IN-SERVICE TRAINING, EMPLOYEES  |  COMPUTER MANAGEMENT SERVICES  |  PROJECT MANAGEMENT SERVICES  |  PERSONNEL SERVICES, TEMPORARY"
"ACME SUPPLY CORPORATION","10 CEDAR SWAMP ROAD, SUITE 7","GLEN COVE","NY","11542","ZAHEER SHEIK","(800)567-8025","BN@ACMESUPPLY.US","MANUFACTURER, WHOLESALER & DISTRIBUTOR OF TEXTILES AND PERSONAL CARE PRODUCTS","CLOTHING: ATHLETIC, CASUAL, DRESS, UNIFORM, WEATHER AND WORK RELATED  |  CLOTHING ACCESSORIES (SEE CLASS 800 FOR SHOES AND BOOTS)  |  HOSPITAL, SURGICAL, AND MEDICAL RELATED ACCESSORIES AND SUNDRY ITEMS  |  JANITORIAL SUPPLIES, GENERAL LINE  |  LAUNDRY TEXTILES AND SUPPLIES  |  PERSONAL HYGIENE AND GROOMING EQUIPMENT AND SUPPLIES  |  PLASTICS, RESINS, FIBERGLASS: CONSTRUCTION, FORMING, LAMINATING, AND MOLDING EQUIPMENT, ACCESSORIES, AND SUPPLIES  |  RAGS, SHOP TOWELS, AND WIPING CLOTHS  |  SHOES AND BOOTS  |  TEXTILES, FIBERS, HOUSEHOLD LINENS, AND PIECE GOODS"
"GEDEON ENGINEERING P C (AKA) GEDEON GRC CONSULTING","6901 JERICHO TURNPIKE, SUITE 216","SYOSSET","NY","11791","RUDOLF GEDEON PE","(609)375-2038","MARKETING@GEDEONGRC.COM","GEDEON ENGINEERING, PC, D/B/A GEDEON GRC CONSULTING OFFERS OVER TWENTY (20) YEARS OF EXPERIENCE AS A FULL-SERVICE, PROFESSIONAL MBE/DBE/SBE CERTIFIED FIRM. WE POSSESS AN EXTENSIVE RANGE OF CHALLENGING PROJECTS IN INSPECTION, PLANNING, AND DESIGN.","FERTILIZER APPLICATORS AND FITTINGS: LIQUID AND GAS  |  PROCESSING MACHINERY AND EQUIPMENT AGRICULTURAL ENVIRONMENTAL: ANEROBIC DIGESTERS, WASTE TO ENERGY  |  ARCHITECTURAL AND ENGINEERING SERVICES, NON-PROFESSIONAL  |  DESIGN SERVICES  |  ENGINEERING SERVICES, NON-LICENSED (NOT OTHERWISE CLASSIFIED), INCLUDING CONSULTING  |  CONSULTING SERVICES  |  TRAFFIC CONSULTING  |  TRANSPORTATION CONSULTING  |  ENGINEERING SERVICES, PROFESSIONAL  |  CIVIL ENGINEERING  |  DRAINAGE ENGINEERING  |  HIGHWAYS, STREETS, AIRPORT PAY-PARKING LOTS ENGINEERING  |  STRUCTURAL ENGINEERING  |  TRAFFIC AND TRANSPORTATION ENGINEERING"
"MAXXUM CONSTRUCTION CORP","2 BARK AVENUE","CENTRAL ISLIP","NY","11722","MICHAEL MAHABEER","(631)582-2155","MMAHABEER@MAXXUMCC.COM","GENERAL CONSTRUCTION AND CONSTRUCTION MANAGEMENT.","POTATOES  |  AGRICULTURAL EQUIPMENT AND IMPLEMENT PARTS  |  BUILDINGS AND STRUCTURES: FABRICATED AND PREFABRICATED  |  BUILDING CONSTRUCTION SERVICES, NEW, INCLUDING MAINTENANCE AND REPAIR SERVICES  |  CONSTRUCTION AND UTILITIES, HIGHER EDUCATION  |  CONSTRUCTION SERVICES, GENERAL, INCLUDING MAINTENANCE AND REPAIR SERVICES)  |  CONSTRUCTION SERVICES, TRADES, NEW CONSTRUCTION"
"HESO ELECTRICAL INC","3418 NORTHERN BOULEVARD, SUITE 4-5","LONG ISLAND CITY","NY","11101","HERNAN SOCARRAS","(718)204-8568","HESOELECTRICAL@GMAIL.COM","ELECTRICAL AND FIRE ALARM INSTALLATIONS","WIRING AND OTHER ELECTRICAL MAINTENANCE AND REPAIR SERVICES  |  ELECTRICAL"
